dataset,filename,path,width,height,status
TBX11K,unknown_127.png,data/raw/TBX11K/imgs/test/unknown_127.png,512,512,OK
TBX11K,unknown_2190.png,data/raw/TBX11K/imgs/test/unknown_2190.png,512,512,OK
TBX11K,unknown_899.png,data/raw/TBX11K/imgs/test/unknown_899.png,512,512,OK
TBX11K,unknown_1499.png,data/raw/TBX11K/imgs/test/unknown_1499.png,512,512,OK
TBX11K,unknown_641.png,data/raw/TBX11K/imgs/test/unknown_641.png,512,512,OK
TBX11K,unknown_655.png,data/raw/TBX11K/imgs/test/unknown_655.png,512,512,OK
TBX11K,unknown_2184.png,data/raw/TBX11K/imgs/test/unknown_2184.png,512,512,OK
TBX11K,unknown_133.png,data/raw/TBX11K/imgs/test/unknown_133.png,512,512,OK
TBX11K,unknown_2812.png,data/raw/TBX11K/imgs/test/unknown_2812.png,512,512,OK
TBX11K,unknown_669.png,data/raw/TBX11K/imgs/test/unknown_669.png,512,512,OK
TBX11K,unknown_2806.png,data/raw/TBX11K/imgs/test/unknown_2806.png,512,512,OK
TBX11K,unknown_2351.png,data/raw/TBX11K/imgs/test/unknown_2351.png,512,512,OK
TBX11K,unknown_1880.png,data/raw/TBX11K/imgs/test/unknown_1880.png,512,512,OK
TBX11K,unknown_480.png,data/raw/TBX11K/imgs/test/unknown_480.png,512,512,OK
TBX11K,unknown_1658.png,data/raw/TBX11K/imgs/test/unknown_1658.png,512,512,OK
TBX11K,unknown_2437.png,data/raw/TBX11K/imgs/test/unknown_2437.png,512,512,OK
TBX11K,unknown_2423.png,data/raw/TBX11K/imgs/test/unknown_2423.png,512,512,OK
TBX11K,unknown_1894.png,data/raw/TBX11K/imgs/test/unknown_1894.png,512,512,OK
TBX11K,unknown_494.png,data/raw/TBX11K/imgs/test/unknown_494.png,512,512,OK
TBX11K,unknown_2345.png,data/raw/TBX11K/imgs/test/unknown_2345.png,512,512,OK
TBX11K,unknown_1664.png,data/raw/TBX11K/imgs/test/unknown_1664.png,512,512,OK
TBX11K,unknown_3073.png,data/raw/TBX11K/imgs/test/unknown_3073.png,512,512,OK
TBX11K,unknown_1102.png,data/raw/TBX11K/imgs/test/unknown_1102.png,512,512,OK
TBX11K,unknown_1116.png,data/raw/TBX11K/imgs/test/unknown_1116.png,512,512,OK
TBX11K,unknown_2379.png,data/raw/TBX11K/imgs/test/unknown_2379.png,512,512,OK
TBX11K,unknown_3067.png,data/raw/TBX11K/imgs/test/unknown_3067.png,512,512,OK
TBX11K,unknown_1670.png,data/raw/TBX11K/imgs/test/unknown_1670.png,512,512,OK
TBX11K,unknown_443.png,data/raw/TBX11K/imgs/test/unknown_443.png,512,512,OK
TBX11K,unknown_1843.png,data/raw/TBX11K/imgs/test/unknown_1843.png,512,512,OK
TBX11K,unknown_2392.png,data/raw/TBX11K/imgs/test/unknown_2392.png,512,512,OK
TBX11K,unknown_325.png,data/raw/TBX11K/imgs/test/unknown_325.png,512,512,OK
TBX11K,unknown_331.png,data/raw/TBX11K/imgs/test/unknown_331.png,512,512,OK
TBX11K,unknown_3098.png,data/raw/TBX11K/imgs/test/unknown_3098.png,512,512,OK
TBX11K,unknown_2386.png,data/raw/TBX11K/imgs/test/unknown_2386.png,512,512,OK
TBX11K,unknown_457.png,data/raw/TBX11K/imgs/test/unknown_457.png,512,512,OK
TBX11K,unknown_1857.png,data/raw/TBX11K/imgs/test/unknown_1857.png,512,512,OK
TBX11K,unknown_319.png,data/raw/TBX11K/imgs/test/unknown_319.png,512,512,OK
TBX11K,unknown_2225.png,data/raw/TBX11K/imgs/test/unknown_2225.png,512,512,OK
TBX11K,unknown_292.png,data/raw/TBX11K/imgs/test/unknown_292.png,512,512,OK
TBX11K,unknown_2543.png,data/raw/TBX11K/imgs/test/unknown_2543.png,512,512,OK
TBX11K,unknown_2557.png,data/raw/TBX11K/imgs/test/unknown_2557.png,512,512,OK
TBX11K,unknown_286.png,data/raw/TBX11K/imgs/test/unknown_286.png,512,512,OK
TBX11K,unknown_1738.png,data/raw/TBX11K/imgs/test/unknown_1738.png,512,512,OK
TBX11K,unknown_2231.png,data/raw/TBX11K/imgs/test/unknown_2231.png,512,512,OK
TBX11K,unknown_1710.png,data/raw/TBX11K/imgs/test/unknown_1710.png,512,512,OK
TBX11K,unknown_3107.png,data/raw/TBX11K/imgs/test/unknown_3107.png,512,512,OK
TBX11K,unknown_2219.png,data/raw/TBX11K/imgs/test/unknown_2219.png,512,512,OK
TBX11K,unknown_1076.png,data/raw/TBX11K/imgs/test/unknown_1076.png,512,512,OK
TBX11K,unknown_1062.png,data/raw/TBX11K/imgs/test/unknown_1062.png,512,512,OK
TBX11K,unknown_3113.png,data/raw/TBX11K/imgs/test/unknown_3113.png,512,512,OK
TBX11K,unknown_1704.png,data/raw/TBX11K/imgs/test/unknown_1704.png,512,512,OK
TBX11K,unknown_1937.png,data/raw/TBX11K/imgs/test/unknown_1937.png,512,512,OK
TBX11K,unknown_537.png,data/raw/TBX11K/imgs/test/unknown_537.png,512,512,OK
TBX11K,unknown_2580.png,data/raw/TBX11K/imgs/test/unknown_2580.png,512,512,OK
TBX11K,unknown_251.png,data/raw/TBX11K/imgs/test/unknown_251.png,512,512,OK
TBX11K,unknown_1089.png,data/raw/TBX11K/imgs/test/unknown_1089.png,512,512,OK
TBX11K,unknown_245.png,data/raw/TBX11K/imgs/test/unknown_245.png,512,512,OK
TBX11K,unknown_2594.png,data/raw/TBX11K/imgs/test/unknown_2594.png,512,512,OK
TBX11K,unknown_1923.png,data/raw/TBX11K/imgs/test/unknown_1923.png,512,512,OK
TBX11K,unknown_523.png,data/raw/TBX11K/imgs/test/unknown_523.png,512,512,OK
TBX11K,unknown_279.png,data/raw/TBX11K/imgs/test/unknown_279.png,512,512,OK
TBX11K,unknown_2999.png,data/raw/TBX11K/imgs/test/unknown_2999.png,512,512,OK
TBX11K,unknown_2741.png,data/raw/TBX11K/imgs/test/unknown_2741.png,512,512,OK
TBX11K,unknown_1248.png,data/raw/TBX11K/imgs/test/unknown_1248.png,512,512,OK
TBX11K,unknown_2027.png,data/raw/TBX11K/imgs/test/unknown_2027.png,512,512,OK
TBX11K,unknown_2033.png,data/raw/TBX11K/imgs/test/unknown_2033.png,512,512,OK
TBX11K,unknown_2755.png,data/raw/TBX11K/imgs/test/unknown_2755.png,512,512,OK
TBX11K,unknown_1274.png,data/raw/TBX11K/imgs/test/unknown_1274.png,512,512,OK
TBX11K,unknown_912.png,data/raw/TBX11K/imgs/test/unknown_912.png,512,512,OK
TBX11K,unknown_1512.png,data/raw/TBX11K/imgs/test/unknown_1512.png,512,512,OK
TBX11K,unknown_906.png,data/raw/TBX11K/imgs/test/unknown_906.png,512,512,OK
TBX11K,unknown_1506.png,data/raw/TBX11K/imgs/test/unknown_1506.png,512,512,OK
TBX11K,unknown_2769.png,data/raw/TBX11K/imgs/test/unknown_2769.png,512,512,OK
TBX11K,unknown_1260.png,data/raw/TBX11K/imgs/test/unknown_1260.png,512,512,OK
TBX11K,unknown_2782.png,data/raw/TBX11K/imgs/test/unknown_2782.png,512,512,OK
TBX11K,unknown_735.png,data/raw/TBX11K/imgs/test/unknown_735.png,512,512,OK
TBX11K,unknown_721.png,data/raw/TBX11K/imgs/test/unknown_721.png,512,512,OK
TBX11K,unknown_2796.png,data/raw/TBX11K/imgs/test/unknown_2796.png,512,512,OK
TBX11K,unknown_2966.png,data/raw/TBX11K/imgs/test/unknown_2966.png,512,512,OK
TBX11K,unknown_709.png,data/raw/TBX11K/imgs/test/unknown_709.png,512,512,OK
TBX11K,unknown_2972.png,data/raw/TBX11K/imgs/test/unknown_2972.png,512,512,OK
TBX11K,unknown_2964.png,data/raw/TBX11K/imgs/test/unknown_2964.png,512,512,OK
TBX11K,unknown_2970.png,data/raw/TBX11K/imgs/test/unknown_2970.png,512,512,OK
TBX11K,unknown_737.png,data/raw/TBX11K/imgs/test/unknown_737.png,512,512,OK
TBX11K,unknown_2958.png,data/raw/TBX11K/imgs/test/unknown_2958.png,512,512,OK
TBX11K,unknown_2780.png,data/raw/TBX11K/imgs/test/unknown_2780.png,512,512,OK
TBX11K,unknown_1289.png,data/raw/TBX11K/imgs/test/unknown_1289.png,512,512,OK
TBX11K,unknown_2794.png,data/raw/TBX11K/imgs/test/unknown_2794.png,512,512,OK
TBX11K,unknown_723.png,data/raw/TBX11K/imgs/test/unknown_723.png,512,512,OK
TBX11K,unknown_1510.png,data/raw/TBX11K/imgs/test/unknown_1510.png,512,512,OK
TBX11K,unknown_910.png,data/raw/TBX11K/imgs/test/unknown_910.png,512,512,OK
TBX11K,unknown_2019.png,data/raw/TBX11K/imgs/test/unknown_2019.png,512,512,OK
TBX11K,unknown_1276.png,data/raw/TBX11K/imgs/test/unknown_1276.png,512,512,OK
TBX11K,unknown_1262.png,data/raw/TBX11K/imgs/test/unknown_1262.png,512,512,OK
TBX11K,unknown_1504.png,data/raw/TBX11K/imgs/test/unknown_1504.png,512,512,OK
TBX11K,unknown_904.png,data/raw/TBX11K/imgs/test/unknown_904.png,512,512,OK
TBX11K,unknown_2025.png,data/raw/TBX11K/imgs/test/unknown_2025.png,512,512,OK
TBX11K,unknown_2743.png,data/raw/TBX11K/imgs/test/unknown_2743.png,512,512,OK
TBX11K,unknown_2757.png,data/raw/TBX11K/imgs/test/unknown_2757.png,512,512,OK
TBX11K,unknown_1538.png,data/raw/TBX11K/imgs/test/unknown_1538.png,512,512,OK
TBX11K,unknown_938.png,data/raw/TBX11K/imgs/test/unknown_938.png,512,512,OK
TBX11K,unknown_2031.png,data/raw/TBX11K/imgs/test/unknown_2031.png,512,512,OK
TBX11K,unknown_509.png,data/raw/TBX11K/imgs/test/unknown_509.png,512,512,OK
TBX11K,unknown_1909.png,data/raw/TBX11K/imgs/test/unknown_1909.png,512,512,OK
TBX11K,unknown_253.png,data/raw/TBX11K/imgs/test/unknown_253.png,512,512,OK
TBX11K,unknown_2582.png,data/raw/TBX11K/imgs/test/unknown_2582.png,512,512,OK
TBX11K,unknown_535.png,data/raw/TBX11K/imgs/test/unknown_535.png,512,512,OK
TBX11K,unknown_1935.png,data/raw/TBX11K/imgs/test/unknown_1935.png,512,512,OK
TBX11K,unknown_521.png,data/raw/TBX11K/imgs/test/unknown_521.png,512,512,OK
TBX11K,unknown_1921.png,data/raw/TBX11K/imgs/test/unknown_1921.png,512,512,OK
TBX11K,unknown_2596.png,data/raw/TBX11K/imgs/test/unknown_2596.png,512,512,OK
TBX11K,unknown_247.png,data/raw/TBX11K/imgs/test/unknown_247.png,512,512,OK
TBX11K,unknown_1074.png,data/raw/TBX11K/imgs/test/unknown_1074.png,512,512,OK
TBX11K,unknown_3105.png,data/raw/TBX11K/imgs/test/unknown_3105.png,512,512,OK
TBX11K,unknown_1712.png,data/raw/TBX11K/imgs/test/unknown_1712.png,512,512,OK
TBX11K,unknown_1706.png,data/raw/TBX11K/imgs/test/unknown_1706.png,512,512,OK
TBX11K,unknown_3111.png,data/raw/TBX11K/imgs/test/unknown_3111.png,512,512,OK
TBX11K,unknown_2569.png,data/raw/TBX11K/imgs/test/unknown_2569.png,512,512,OK
TBX11K,unknown_1060.png,data/raw/TBX11K/imgs/test/unknown_1060.png,512,512,OK
TBX11K,unknown_2541.png,data/raw/TBX11K/imgs/test/unknown_2541.png,512,512,OK
TBX11K,unknown_290.png,data/raw/TBX11K/imgs/test/unknown_290.png,512,512,OK
TBX11K,unknown_1048.png,data/raw/TBX11K/imgs/test/unknown_1048.png,512,512,OK
TBX11K,unknown_2227.png,data/raw/TBX11K/imgs/test/unknown_2227.png,512,512,OK
TBX11K,unknown_3139.png,data/raw/TBX11K/imgs/test/unknown_3139.png,512,512,OK
TBX11K,unknown_2233.png,data/raw/TBX11K/imgs/test/unknown_2233.png,512,512,OK
TBX11K,unknown_284.png,data/raw/TBX11K/imgs/test/unknown_284.png,512,512,OK
TBX11K,unknown_2555.png,data/raw/TBX11K/imgs/test/unknown_2555.png,512,512,OK
TBX11K,unknown_1869.png,data/raw/TBX11K/imgs/test/unknown_1869.png,512,512,OK
TBX11K,unknown_469.png,data/raw/TBX11K/imgs/test/unknown_469.png,512,512,OK
TBX11K,unknown_327.png,data/raw/TBX11K/imgs/test/unknown_327.png,512,512,OK
TBX11K,unknown_2390.png,data/raw/TBX11K/imgs/test/unknown_2390.png,512,512,OK
TBX11K,unknown_1841.png,data/raw/TBX11K/imgs/test/unknown_1841.png,512,512,OK
TBX11K,unknown_441.png,data/raw/TBX11K/imgs/test/unknown_441.png,512,512,OK
TBX11K,unknown_1699.png,data/raw/TBX11K/imgs/test/unknown_1699.png,512,512,OK
TBX11K,unknown_1855.png,data/raw/TBX11K/imgs/test/unknown_1855.png,512,512,OK
TBX11K,unknown_455.png,data/raw/TBX11K/imgs/test/unknown_455.png,512,512,OK
TBX11K,unknown_2384.png,data/raw/TBX11K/imgs/test/unknown_2384.png,512,512,OK
TBX11K,unknown_333.png,data/raw/TBX11K/imgs/test/unknown_333.png,512,512,OK
TBX11K,unknown_1100.png,data/raw/TBX11K/imgs/test/unknown_1100.png,512,512,OK
TBX11K,unknown_2409.png,data/raw/TBX11K/imgs/test/unknown_2409.png,512,512,OK
TBX11K,unknown_3071.png,data/raw/TBX11K/imgs/test/unknown_3071.png,512,512,OK
TBX11K,unknown_1666.png,data/raw/TBX11K/imgs/test/unknown_1666.png,512,512,OK
TBX11K,unknown_1672.png,data/raw/TBX11K/imgs/test/unknown_1672.png,512,512,OK
TBX11K,unknown_3065.png,data/raw/TBX11K/imgs/test/unknown_3065.png,512,512,OK
TBX11K,unknown_1114.png,data/raw/TBX11K/imgs/test/unknown_1114.png,512,512,OK
TBX11K,unknown_2435.png,data/raw/TBX11K/imgs/test/unknown_2435.png,512,512,OK
TBX11K,unknown_482.png,data/raw/TBX11K/imgs/test/unknown_482.png,512,512,OK
TBX11K,unknown_1882.png,data/raw/TBX11K/imgs/test/unknown_1882.png,512,512,OK
TBX11K,unknown_2353.png,data/raw/TBX11K/imgs/test/unknown_2353.png,512,512,OK
TBX11K,unknown_3059.png,data/raw/TBX11K/imgs/test/unknown_3059.png,512,512,OK
TBX11K,unknown_2347.png,data/raw/TBX11K/imgs/test/unknown_2347.png,512,512,OK
TBX11K,unknown_496.png,data/raw/TBX11K/imgs/test/unknown_496.png,512,512,OK
TBX11K,unknown_1896.png,data/raw/TBX11K/imgs/test/unknown_1896.png,512,512,OK
TBX11K,unknown_1128.png,data/raw/TBX11K/imgs/test/unknown_1128.png,512,512,OK
TBX11K,unknown_2421.png,data/raw/TBX11K/imgs/test/unknown_2421.png,512,512,OK
TBX11K,unknown_119.png,data/raw/TBX11K/imgs/test/unknown_119.png,512,512,OK
TBX11K,unknown_2810.png,data/raw/TBX11K/imgs/test/unknown_2810.png,512,512,OK
TBX11K,unknown_2804.png,data/raw/TBX11K/imgs/test/unknown_2804.png,512,512,OK
TBX11K,unknown_643.png,data/raw/TBX11K/imgs/test/unknown_643.png,512,512,OK
TBX11K,unknown_2192.png,data/raw/TBX11K/imgs/test/unknown_2192.png,512,512,OK
TBX11K,unknown_125.png,data/raw/TBX11K/imgs/test/unknown_125.png,512,512,OK
TBX11K,unknown_131.png,data/raw/TBX11K/imgs/test/unknown_131.png,512,512,OK
TBX11K,unknown_2838.png,data/raw/TBX11K/imgs/test/unknown_2838.png,512,512,OK
TBX11K,unknown_3298.png,data/raw/TBX11K/imgs/test/unknown_3298.png,512,512,OK
TBX11K,unknown_2186.png,data/raw/TBX11K/imgs/test/unknown_2186.png,512,512,OK
TBX11K,unknown_657.png,data/raw/TBX11K/imgs/test/unknown_657.png,512,512,OK
TBX11K,unknown_864.png,data/raw/TBX11K/imgs/test/unknown_864.png,512,512,OK
TBX11K,unknown_1464.png,data/raw/TBX11K/imgs/test/unknown_1464.png,512,512,OK
TBX11K,unknown_3273.png,data/raw/TBX11K/imgs/test/unknown_3273.png,512,512,OK
TBX11K,unknown_28.png,data/raw/TBX11K/imgs/test/unknown_28.png,512,512,OK
TBX11K,unknown_1302.png,data/raw/TBX11K/imgs/test/unknown_1302.png,512,512,OK
TBX11K,unknown_1316.png,data/raw/TBX11K/imgs/test/unknown_1316.png,512,512,OK
TBX11K,unknown_2179.png,data/raw/TBX11K/imgs/test/unknown_2179.png,512,512,OK
TBX11K,unknown_3267.png,data/raw/TBX11K/imgs/test/unknown_3267.png,512,512,OK
TBX11K,unknown_870.png,data/raw/TBX11K/imgs/test/unknown_870.png,512,512,OK
TBX11K,unknown_1470.png,data/raw/TBX11K/imgs/test/unknown_1470.png,512,512,OK
TBX11K,unknown_2151.png,data/raw/TBX11K/imgs/test/unknown_2151.png,512,512,OK
TBX11K,unknown_858.png,data/raw/TBX11K/imgs/test/unknown_858.png,512,512,OK
TBX11K,unknown_1458.png,data/raw/TBX11K/imgs/test/unknown_1458.png,512,512,OK
TBX11K,unknown_680.png,data/raw/TBX11K/imgs/test/unknown_680.png,512,512,OK
TBX11K,unknown_14.png,data/raw/TBX11K/imgs/test/unknown_14.png,512,512,OK
TBX11K,unknown_2637.png,data/raw/TBX11K/imgs/test/unknown_2637.png,512,512,OK
TBX11K,unknown_2623.png,data/raw/TBX11K/imgs/test/unknown_2623.png,512,512,OK
TBX11K,unknown_694.png,data/raw/TBX11K/imgs/test/unknown_694.png,512,512,OK
TBX11K,unknown_2145.png,data/raw/TBX11K/imgs/test/unknown_2145.png,512,512,OK
TBX11K,unknown_2622.png,data/raw/TBX11K/imgs/test/unknown_2622.png,512,512,OK
TBX11K,unknown_2144.png,data/raw/TBX11K/imgs/test/unknown_2144.png,512,512,OK
TBX11K,unknown_695.png,data/raw/TBX11K/imgs/test/unknown_695.png,512,512,OK
TBX11K,unknown_681.png,data/raw/TBX11K/imgs/test/unknown_681.png,512,512,OK
TBX11K,unknown_1459.png,data/raw/TBX11K/imgs/test/unknown_1459.png,512,512,OK
TBX11K,unknown_859.png,data/raw/TBX11K/imgs/test/unknown_859.png,512,512,OK
TBX11K,unknown_2150.png,data/raw/TBX11K/imgs/test/unknown_2150.png,512,512,OK
TBX11K,unknown_2636.png,data/raw/TBX11K/imgs/test/unknown_2636.png,512,512,OK
TBX11K,unknown_15.png,data/raw/TBX11K/imgs/test/unknown_15.png,512,512,OK
TBX11K,unknown_1317.png,data/raw/TBX11K/imgs/test/unknown_1317.png,512,512,OK
TBX11K,unknown_1471.png,data/raw/TBX11K/imgs/test/unknown_1471.png,512,512,OK
TBX11K,unknown_871.png,data/raw/TBX11K/imgs/test/unknown_871.png,512,512,OK
TBX11K,unknown_3266.png,data/raw/TBX11K/imgs/test/unknown_3266.png,512,512,OK
TBX11K,unknown_2178.png,data/raw/TBX11K/imgs/test/unknown_2178.png,512,512,OK
TBX11K,unknown_3272.png,data/raw/TBX11K/imgs/test/unknown_3272.png,512,512,OK
TBX11K,unknown_1465.png,data/raw/TBX11K/imgs/test/unknown_1465.png,512,512,OK
TBX11K,unknown_865.png,data/raw/TBX11K/imgs/test/unknown_865.png,512,512,OK
TBX11K,unknown_1303.png,data/raw/TBX11K/imgs/test/unknown_1303.png,512,512,OK
TBX11K,unknown_29.png,data/raw/TBX11K/imgs/test/unknown_29.png,512,512,OK
TBX11K,unknown_2839.png,data/raw/TBX11K/imgs/test/unknown_2839.png,512,512,OK
TBX11K,unknown_130.png,data/raw/TBX11K/imgs/test/unknown_130.png,512,512,OK
TBX11K,unknown_656.png,data/raw/TBX11K/imgs/test/unknown_656.png,512,512,OK
TBX11K,unknown_2187.png,data/raw/TBX11K/imgs/test/unknown_2187.png,512,512,OK
TBX11K,unknown_3299.png,data/raw/TBX11K/imgs/test/unknown_3299.png,512,512,OK
TBX11K,unknown_2193.png,data/raw/TBX11K/imgs/test/unknown_2193.png,512,512,OK
TBX11K,unknown_642.png,data/raw/TBX11K/imgs/test/unknown_642.png,512,512,OK
TBX11K,unknown_124.png,data/raw/TBX11K/imgs/test/unknown_124.png,512,512,OK
TBX11K,unknown_2805.png,data/raw/TBX11K/imgs/test/unknown_2805.png,512,512,OK
TBX11K,unknown_2811.png,data/raw/TBX11K/imgs/test/unknown_2811.png,512,512,OK
TBX11K,unknown_118.png,data/raw/TBX11K/imgs/test/unknown_118.png,512,512,OK
TBX11K,unknown_1897.png,data/raw/TBX11K/imgs/test/unknown_1897.png,512,512,OK
TBX11K,unknown_497.png,data/raw/TBX11K/imgs/test/unknown_497.png,512,512,OK
TBX11K,unknown_2346.png,data/raw/TBX11K/imgs/test/unknown_2346.png,512,512,OK
TBX11K,unknown_3058.png,data/raw/TBX11K/imgs/test/unknown_3058.png,512,512,OK
TBX11K,unknown_2420.png,data/raw/TBX11K/imgs/test/unknown_2420.png,512,512,OK
TBX11K,unknown_1129.png,data/raw/TBX11K/imgs/test/unknown_1129.png,512,512,OK
TBX11K,unknown_2434.png,data/raw/TBX11K/imgs/test/unknown_2434.png,512,512,OK
TBX11K,unknown_2352.png,data/raw/TBX11K/imgs/test/unknown_2352.png,512,512,OK
TBX11K,unknown_1883.png,data/raw/TBX11K/imgs/test/unknown_1883.png,512,512,OK
TBX11K,unknown_483.png,data/raw/TBX11K/imgs/test/unknown_483.png,512,512,OK
TBX11K,unknown_3064.png,data/raw/TBX11K/imgs/test/unknown_3064.png,512,512,OK
TBX11K,unknown_1673.png,data/raw/TBX11K/imgs/test/unknown_1673.png,512,512,OK
TBX11K,unknown_1115.png,data/raw/TBX11K/imgs/test/unknown_1115.png,512,512,OK
TBX11K,unknown_2408.png,data/raw/TBX11K/imgs/test/unknown_2408.png,512,512,OK
TBX11K,unknown_1101.png,data/raw/TBX11K/imgs/test/unknown_1101.png,512,512,OK
TBX11K,unknown_1667.png,data/raw/TBX11K/imgs/test/unknown_1667.png,512,512,OK
TBX11K,unknown_3070.png,data/raw/TBX11K/imgs/test/unknown_3070.png,512,512,OK
TBX11K,unknown_2385.png,data/raw/TBX11K/imgs/test/unknown_2385.png,512,512,OK
TBX11K,unknown_454.png,data/raw/TBX11K/imgs/test/unknown_454.png,512,512,OK
TBX11K,unknown_1854.png,data/raw/TBX11K/imgs/test/unknown_1854.png,512,512,OK
TBX11K,unknown_332.png,data/raw/TBX11K/imgs/test/unknown_332.png,512,512,OK
TBX11K,unknown_326.png,data/raw/TBX11K/imgs/test/unknown_326.png,512,512,OK
TBX11K,unknown_1698.png,data/raw/TBX11K/imgs/test/unknown_1698.png,512,512,OK
TBX11K,unknown_440.png,data/raw/TBX11K/imgs/test/unknown_440.png,512,512,OK
TBX11K,unknown_1840.png,data/raw/TBX11K/imgs/test/unknown_1840.png,512,512,OK
TBX11K,unknown_2391.png,data/raw/TBX11K/imgs/test/unknown_2391.png,512,512,OK
TBX11K,unknown_468.png,data/raw/TBX11K/imgs/test/unknown_468.png,512,512,OK
TBX11K,unknown_1868.png,data/raw/TBX11K/imgs/test/unknown_1868.png,512,512,OK
TBX11K,unknown_2232.png,data/raw/TBX11K/imgs/test/unknown_2232.png,512,512,OK
TBX11K,unknown_2554.png,data/raw/TBX11K/imgs/test/unknown_2554.png,512,512,OK
TBX11K,unknown_285.png,data/raw/TBX11K/imgs/test/unknown_285.png,512,512,OK
TBX11K,unknown_1049.png,data/raw/TBX11K/imgs/test/unknown_1049.png,512,512,OK
TBX11K,unknown_291.png,data/raw/TBX11K/imgs/test/unknown_291.png,512,512,OK
TBX11K,unknown_2540.png,data/raw/TBX11K/imgs/test/unknown_2540.png,512,512,OK
TBX11K,unknown_3138.png,data/raw/TBX11K/imgs/test/unknown_3138.png,512,512,OK
TBX11K,unknown_2226.png,data/raw/TBX11K/imgs/test/unknown_2226.png,512,512,OK
TBX11K,unknown_3110.png,data/raw/TBX11K/imgs/test/unknown_3110.png,512,512,OK
TBX11K,unknown_1707.png,data/raw/TBX11K/imgs/test/unknown_1707.png,512,512,OK
TBX11K,unknown_1061.png,data/raw/TBX11K/imgs/test/unknown_1061.png,512,512,OK
TBX11K,unknown_2568.png,data/raw/TBX11K/imgs/test/unknown_2568.png,512,512,OK
TBX11K,unknown_1075.png,data/raw/TBX11K/imgs/test/unknown_1075.png,512,512,OK
TBX11K,unknown_1713.png,data/raw/TBX11K/imgs/test/unknown_1713.png,512,512,OK
TBX11K,unknown_3104.png,data/raw/TBX11K/imgs/test/unknown_3104.png,512,512,OK
TBX11K,unknown_1920.png,data/raw/TBX11K/imgs/test/unknown_1920.png,512,512,OK
TBX11K,unknown_520.png,data/raw/TBX11K/imgs/test/unknown_520.png,512,512,OK
TBX11K,unknown_246.png,data/raw/TBX11K/imgs/test/unknown_246.png,512,512,OK
TBX11K,unknown_2597.png,data/raw/TBX11K/imgs/test/unknown_2597.png,512,512,OK
TBX11K,unknown_2583.png,data/raw/TBX11K/imgs/test/unknown_2583.png,512,512,OK
TBX11K,unknown_252.png,data/raw/TBX11K/imgs/test/unknown_252.png,512,512,OK
TBX11K,unknown_1934.png,data/raw/TBX11K/imgs/test/unknown_1934.png,512,512,OK
TBX11K,unknown_534.png,data/raw/TBX11K/imgs/test/unknown_534.png,512,512,OK
TBX11K,unknown_1908.png,data/raw/TBX11K/imgs/test/unknown_1908.png,512,512,OK
TBX11K,unknown_508.png,data/raw/TBX11K/imgs/test/unknown_508.png,512,512,OK
TBX11K,unknown_2756.png,data/raw/TBX11K/imgs/test/unknown_2756.png,512,512,OK
TBX11K,unknown_2030.png,data/raw/TBX11K/imgs/test/unknown_2030.png,512,512,OK
TBX11K,unknown_939.png,data/raw/TBX11K/imgs/test/unknown_939.png,512,512,OK
TBX11K,unknown_1539.png,data/raw/TBX11K/imgs/test/unknown_1539.png,512,512,OK
TBX11K,unknown_2024.png,data/raw/TBX11K/imgs/test/unknown_2024.png,512,512,OK
TBX11K,unknown_2742.png,data/raw/TBX11K/imgs/test/unknown_2742.png,512,512,OK
TBX11K,unknown_1263.png,data/raw/TBX11K/imgs/test/unknown_1263.png,512,512,OK
TBX11K,unknown_905.png,data/raw/TBX11K/imgs/test/unknown_905.png,512,512,OK
TBX11K,unknown_1505.png,data/raw/TBX11K/imgs/test/unknown_1505.png,512,512,OK
TBX11K,unknown_2018.png,data/raw/TBX11K/imgs/test/unknown_2018.png,512,512,OK
TBX11K,unknown_911.png,data/raw/TBX11K/imgs/test/unknown_911.png,512,512,OK
TBX11K,unknown_1511.png,data/raw/TBX11K/imgs/test/unknown_1511.png,512,512,OK
TBX11K,unknown_1277.png,data/raw/TBX11K/imgs/test/unknown_1277.png,512,512,OK
TBX11K,unknown_2795.png,data/raw/TBX11K/imgs/test/unknown_2795.png,512,512,OK
TBX11K,unknown_722.png,data/raw/TBX11K/imgs/test/unknown_722.png,512,512,OK
TBX11K,unknown_736.png,data/raw/TBX11K/imgs/test/unknown_736.png,512,512,OK
TBX11K,unknown_1288.png,data/raw/TBX11K/imgs/test/unknown_1288.png,512,512,OK
TBX11K,unknown_2781.png,data/raw/TBX11K/imgs/test/unknown_2781.png,512,512,OK
TBX11K,unknown_2959.png,data/raw/TBX11K/imgs/test/unknown_2959.png,512,512,OK
TBX11K,unknown_2971.png,data/raw/TBX11K/imgs/test/unknown_2971.png,512,512,OK
TBX11K,unknown_2965.png,data/raw/TBX11K/imgs/test/unknown_2965.png,512,512,OK
TBX11K,unknown_2785.png,data/raw/TBX11K/imgs/test/unknown_2785.png,512,512,OK
TBX11K,unknown_732.png,data/raw/TBX11K/imgs/test/unknown_732.png,512,512,OK
TBX11K,unknown_726.png,data/raw/TBX11K/imgs/test/unknown_726.png,512,512,OK
TBX11K,unknown_1298.png,data/raw/TBX11K/imgs/test/unknown_1298.png,512,512,OK
TBX11K,unknown_2949.png,data/raw/TBX11K/imgs/test/unknown_2949.png,512,512,OK
TBX11K,unknown_2791.png,data/raw/TBX11K/imgs/test/unknown_2791.png,512,512,OK
